"shapeid","x","y","label","scene" 
"1970","6300.0","-4800.0","not-cervo","DSC00215_est3"
"1971","6600.0","-4800.0","not-cervo","DSC00215_est3"
"1972","6900.0","-4800.0","not-cervo","DSC00215_est3"
"1973","7200.0","-4800.0","not-cervo","DSC00215_est3"
"1974","6695.19524088","-3862.76872623","cervo","DSC00221_est3"
"1975","0.0","0.0","not-cervo","DSC00221_est3"
"1976","300.0","0.0","not-cervo","DSC00221_est3"
"1977","600.0","0.0","not-cervo","DSC00221_est3"
"1978","900.0","0.0","not-cervo","DSC00221_est3"
"1979","1200.0","0.0","not-cervo","DSC00221_est3"
"1980","1500.0","0.0","not-cervo","DSC00221_est3"
"1981","1800.0","0.0","not-cervo","DSC00221_est3"
"1982","2100.0","0.0","not-cervo","DSC00221_est3"
"1983","2400.0","0.0","not-cervo","DSC00221_est3"
"1984","2700.0","0.0","not-cervo","DSC00221_est3"
"1985","3000.0","0.0","not-cervo","DSC00221_est3"
"1986","3300.0","0.0","not-cervo","DSC00221_est3"
"1987","3600.0","0.0","not-cervo","DSC00221_est3"
"1988","3900.0","0.0","not-cervo","DSC00221_est3"
"1989","4200.0","0.0","not-cervo","DSC00221_est3"
"1990","4500.0","0.0","not-cervo","DSC00221_est3"
"1991","4800.0","0.0","not-cervo","DSC00221_est3"
"1992","5100.0","0.0","not-cervo","DSC00221_est3"
"1993","5400.0","0.0","not-cervo","DSC00221_est3"
"1994","5700.0","0.0","not-cervo","DSC00221_est3"
"1995","6000.0","0.0","not-cervo","DSC00221_est3"
"1996","6300.0","0.0","not-cervo","DSC00221_est3"
"1997","6600.0","0.0","not-cervo","DSC00221_est3"
"1998","6900.0","0.0","not-cervo","DSC00221_est3"
"1999","7200.0","0.0","not-cervo","DSC00221_est3"
"2000","0.0","-300.0","not-cervo","DSC00221_est3"
"2001","300.0","-300.0","not-cervo","DSC00221_est3"
"2002","600.0","-300.0","not-cervo","DSC00221_est3"
"2003","900.0","-300.0","not-cervo","DSC00221_est3"
"2004","1200.0","-300.0","not-cervo","DSC00221_est3"
"2005","1500.0","-300.0","not-cervo","DSC00221_est3"
"2006","1800.0","-300.0","not-cervo","DSC00221_est3"
"2007","2100.0","-300.0","not-cervo","DSC00221_est3"
"2008","2400.0","-300.0","not-cervo","DSC00221_est3"
"2009","2700.0","-300.0","not-cervo","DSC00221_est3"
"2010","3000.0","-300.0","not-cervo","DSC00221_est3"
"2011","3300.0","-300.0","not-cervo","DSC00221_est3"
"2012","3600.0","-300.0","not-cervo","DSC00221_est3"
"2013","3900.0","-300.0","not-cervo","DSC00221_est3"
"2014","4200.0","-300.0","not-cervo","DSC00221_est3"
"2015","4500.0","-300.0","not-cervo","DSC00221_est3"
"2016","4800.0","-300.0","not-cervo","DSC00221_est3"
"2017","5100.0","-300.0","not-cervo","DSC00221_est3"
"2018","5400.0","-300.0","not-cervo","DSC00221_est3"
"2019","5700.0","-300.0","not-cervo","DSC00221_est3"
"2020","6000.0","-300.0","not-cervo","DSC00221_est3"
"2021","6300.0","-300.0","not-cervo","DSC00221_est3"
"2022","6600.0","-300.0","not-cervo","DSC00221_est3"
"2023","6900.0","-300.0","not-cervo","DSC00221_est3"
"2024","7200.0","-300.0","not-cervo","DSC00221_est3"
"2025","0.0","-600.0","not-cervo","DSC00221_est3"
"2026","300.0","-600.0","not-cervo","DSC00221_est3"
"2027","600.0","-600.0","not-cervo","DSC00221_est3"
"2028","900.0","-600.0","not-cervo","DSC00221_est3"
"2029","1200.0","-600.0","not-cervo","DSC00221_est3"
"2030","1500.0","-600.0","not-cervo","DSC00221_est3"
"2031","1800.0","-600.0","not-cervo","DSC00221_est3"
"2032","2100.0","-600.0","not-cervo","DSC00221_est3"
"2033","2400.0","-600.0","not-cervo","DSC00221_est3"
"2034","2700.0","-600.0","not-cervo","DSC00221_est3"
"2035","3000.0","-600.0","not-cervo","DSC00221_est3"
"2036","3300.0","-600.0","not-cervo","DSC00221_est3"
"2037","3600.0","-600.0","not-cervo","DSC00221_est3"
"2038","3900.0","-600.0","not-cervo","DSC00221_est3"
"2039","4200.0","-600.0","not-cervo","DSC00221_est3"
"2040","4500.0","-600.0","not-cervo","DSC00221_est3"
"2041","4800.0","-600.0","not-cervo","DSC00221_est3"
"2042","5100.0","-600.0","not-cervo","DSC00221_est3"
"2043","5400.0","-600.0","not-cervo","DSC00221_est3"
"2044","5700.0","-600.0","not-cervo","DSC00221_est3"
"2045","6000.0","-600.0","not-cervo","DSC00221_est3"
"2046","6300.0","-600.0","not-cervo","DSC00221_est3"
"2047","6600.0","-600.0","not-cervo","DSC00221_est3"
"2048","6900.0","-600.0","not-cervo","DSC00221_est3"
"2049","7200.0","-600.0","not-cervo","DSC00221_est3"
"2050","0.0","-900.0","not-cervo","DSC00221_est3"
"2051","300.0","-900.0","not-cervo","DSC00221_est3"
"2052","600.0","-900.0","not-cervo","DSC00221_est3"
"2053","900.0","-900.0","not-cervo","DSC00221_est3"
"2054","1200.0","-900.0","not-cervo","DSC00221_est3"
"2055","1500.0","-900.0","not-cervo","DSC00221_est3"
"2056","1800.0","-900.0","not-cervo","DSC00221_est3"
"2057","2100.0","-900.0","not-cervo","DSC00221_est3"
"2058","2400.0","-900.0","not-cervo","DSC00221_est3"
"2059","2700.0","-900.0","not-cervo","DSC00221_est3"
"2060","3000.0","-900.0","not-cervo","DSC00221_est3"
"2061","3300.0","-900.0","not-cervo","DSC00221_est3"
"2062","3600.0","-900.0","not-cervo","DSC00221_est3"
"2063","3900.0","-900.0","not-cervo","DSC00221_est3"
"2064","4200.0","-900.0","not-cervo","DSC00221_est3"
"2065","4500.0","-900.0","not-cervo","DSC00221_est3"
"2066","4800.0","-900.0","not-cervo","DSC00221_est3"
"2067","5100.0","-900.0","not-cervo","DSC00221_est3"
"2068","5400.0","-900.0","not-cervo","DSC00221_est3"
"2069","5700.0","-900.0","not-cervo","DSC00221_est3"
"2070","6000.0","-900.0","not-cervo","DSC00221_est3"
"2071","6300.0","-900.0","not-cervo","DSC00221_est3"
"2072","6600.0","-900.0","not-cervo","DSC00221_est3"
"2073","6900.0","-900.0","not-cervo","DSC00221_est3"
"2074","7200.0","-900.0","not-cervo","DSC00221_est3"
"2075","0.0","-1200.0","not-cervo","DSC00221_est3"
"2076","300.0","-1200.0","not-cervo","DSC00221_est3"
"2077","600.0","-1200.0","not-cervo","DSC00221_est3"
"2078","900.0","-1200.0","not-cervo","DSC00221_est3"
"2079","1200.0","-1200.0","not-cervo","DSC00221_est3"
"2080","1500.0","-1200.0","not-cervo","DSC00221_est3"
"2081","1800.0","-1200.0","not-cervo","DSC00221_est3"
"2082","2100.0","-1200.0","not-cervo","DSC00221_est3"
"2083","2400.0","-1200.0","not-cervo","DSC00221_est3"
"2084","2700.0","-1200.0","not-cervo","DSC00221_est3"
"2085","3000.0","-1200.0","not-cervo","DSC00221_est3"
"2086","3300.0","-1200.0","not-cervo","DSC00221_est3"
"2087","3600.0","-1200.0","not-cervo","DSC00221_est3"
"2088","3900.0","-1200.0","not-cervo","DSC00221_est3"
"2089","4200.0","-1200.0","not-cervo","DSC00221_est3"
"2090","4500.0","-1200.0","not-cervo","DSC00221_est3"
"2091","4800.0","-1200.0","not-cervo","DSC00221_est3"
"2092","5100.0","-1200.0","not-cervo","DSC00221_est3"
"2093","5400.0","-1200.0","not-cervo","DSC00221_est3"
"2094","5700.0","-1200.0","not-cervo","DSC00221_est3"
"2095","6000.0","-1200.0","not-cervo","DSC00221_est3"
"2096","6300.0","-1200.0","not-cervo","DSC00221_est3"
"2097","6600.0","-1200.0","not-cervo","DSC00221_est3"
"2098","6900.0","-1200.0","not-cervo","DSC00221_est3"
"2099","7200.0","-1200.0","not-cervo","DSC00221_est3"
"2100","0.0","-1500.0","not-cervo","DSC00221_est3"
"2101","300.0","-1500.0","not-cervo","DSC00221_est3"
"2102","600.0","-1500.0","not-cervo","DSC00221_est3"
"2103","900.0","-1500.0","not-cervo","DSC00221_est3"
"2104","1200.0","-1500.0","not-cervo","DSC00221_est3"
"2105","1500.0","-1500.0","not-cervo","DSC00221_est3"
"2106","1800.0","-1500.0","not-cervo","DSC00221_est3"
"2107","2100.0","-1500.0","not-cervo","DSC00221_est3"
"2108","2400.0","-1500.0","not-cervo","DSC00221_est3"
"2109","2700.0","-1500.0","not-cervo","DSC00221_est3"
"2110","3000.0","-1500.0","not-cervo","DSC00221_est3"
"2111","3300.0","-1500.0","not-cervo","DSC00221_est3"
"2112","3600.0","-1500.0","not-cervo","DSC00221_est3"
"2113","3900.0","-1500.0","not-cervo","DSC00221_est3"
"2114","4200.0","-1500.0","not-cervo","DSC00221_est3"
"2115","4500.0","-1500.0","not-cervo","DSC00221_est3"
"2116","4800.0","-1500.0","not-cervo","DSC00221_est3"
"2117","5100.0","-1500.0","not-cervo","DSC00221_est3"
"2118","5400.0","-1500.0","not-cervo","DSC00221_est3"
"2119","5700.0","-1500.0","not-cervo","DSC00221_est3"
"2120","6000.0","-1500.0","not-cervo","DSC00221_est3"
"2121","6300.0","-1500.0","not-cervo","DSC00221_est3"
"2122","6600.0","-1500.0","not-cervo","DSC00221_est3"
"2123","6900.0","-1500.0","not-cervo","DSC00221_est3"
"2124","7200.0","-1500.0","not-cervo","DSC00221_est3"
"2125","0.0","-1800.0","not-cervo","DSC00221_est3"
"2126","300.0","-1800.0","not-cervo","DSC00221_est3"
"2127","600.0","-1800.0","not-cervo","DSC00221_est3"
"2128","900.0","-1800.0","not-cervo","DSC00221_est3"
"2129","1200.0","-1800.0","not-cervo","DSC00221_est3"
"2130","1500.0","-1800.0","not-cervo","DSC00221_est3"
"2131","1800.0","-1800.0","not-cervo","DSC00221_est3"
"2132","2100.0","-1800.0","not-cervo","DSC00221_est3"
"2133","2400.0","-1800.0","not-cervo","DSC00221_est3"
"2134","2700.0","-1800.0","not-cervo","DSC00221_est3"
"2135","3000.0","-1800.0","not-cervo","DSC00221_est3"
"2136","3300.0","-1800.0","not-cervo","DSC00221_est3"
"2137","3600.0","-1800.0","not-cervo","DSC00221_est3"
"2138","3900.0","-1800.0","not-cervo","DSC00221_est3"
"2139","4200.0","-1800.0","not-cervo","DSC00221_est3"
"2140","4500.0","-1800.0","not-cervo","DSC00221_est3"
"2141","4800.0","-1800.0","not-cervo","DSC00221_est3"
"2142","5100.0","-1800.0","not-cervo","DSC00221_est3"
"2143","5400.0","-1800.0","not-cervo","DSC00221_est3"
"2144","5700.0","-1800.0","not-cervo","DSC00221_est3"
"2145","6000.0","-1800.0","not-cervo","DSC00221_est3"
"2146","6300.0","-1800.0","not-cervo","DSC00221_est3"
"2147","6600.0","-1800.0","not-cervo","DSC00221_est3"
"2148","6900.0","-1800.0","not-cervo","DSC00221_est3"
"2149","7200.0","-1800.0","not-cervo","DSC00221_est3"
"2150","0.0","-2100.0","not-cervo","DSC00221_est3"
"2151","300.0","-2100.0","not-cervo","DSC00221_est3"
"2152","600.0","-2100.0","not-cervo","DSC00221_est3"
"2153","900.0","-2100.0","not-cervo","DSC00221_est3"
"2154","1200.0","-2100.0","not-cervo","DSC00221_est3"
"2155","1500.0","-2100.0","not-cervo","DSC00221_est3"
"2156","1800.0","-2100.0","not-cervo","DSC00221_est3"
"2157","2100.0","-2100.0","not-cervo","DSC00221_est3"
"2158","2400.0","-2100.0","not-cervo","DSC00221_est3"
"2159","2700.0","-2100.0","not-cervo","DSC00221_est3"
"2160","3000.0","-2100.0","not-cervo","DSC00221_est3"
"2161","3300.0","-2100.0","not-cervo","DSC00221_est3"
"2162","3600.0","-2100.0","not-cervo","DSC00221_est3"
"2163","3900.0","-2100.0","not-cervo","DSC00221_est3"
"2164","4200.0","-2100.0","not-cervo","DSC00221_est3"
"2165","4500.0","-2100.0","not-cervo","DSC00221_est3"
"2166","4800.0","-2100.0","not-cervo","DSC00221_est3"
"2167","5100.0","-2100.0","not-cervo","DSC00221_est3"
"2168","5400.0","-2100.0","not-cervo","DSC00221_est3"
"2169","5700.0","-2100.0","not-cervo","DSC00221_est3"
"2170","6000.0","-2100.0","not-cervo","DSC00221_est3"
"2171","6300.0","-2100.0","not-cervo","DSC00221_est3"
"2172","6600.0","-2100.0","not-cervo","DSC00221_est3"
"2173","6900.0","-2100.0","not-cervo","DSC00221_est3"
"2174","7200.0","-2100.0","not-cervo","DSC00221_est3"
"2175","0.0","-2400.0","not-cervo","DSC00221_est3"
"2176","300.0","-2400.0","not-cervo","DSC00221_est3"
"2177","600.0","-2400.0","not-cervo","DSC00221_est3"
"2178","900.0","-2400.0","not-cervo","DSC00221_est3"
"2179","1200.0","-2400.0","not-cervo","DSC00221_est3"
"2180","1500.0","-2400.0","not-cervo","DSC00221_est3"
"2181","1800.0","-2400.0","not-cervo","DSC00221_est3"
"2182","2100.0","-2400.0","not-cervo","DSC00221_est3"
"2183","2400.0","-2400.0","not-cervo","DSC00221_est3"
"2184","2700.0","-2400.0","not-cervo","DSC00221_est3"
"2185","3000.0","-2400.0","not-cervo","DSC00221_est3"
"2186","3300.0","-2400.0","not-cervo","DSC00221_est3"
"2187","3600.0","-2400.0","not-cervo","DSC00221_est3"
"2188","3900.0","-2400.0","not-cervo","DSC00221_est3"
"2189","4200.0","-2400.0","not-cervo","DSC00221_est3"
"2190","4500.0","-2400.0","not-cervo","DSC00221_est3"
"2191","4800.0","-2400.0","not-cervo","DSC00221_est3"
"2192","5100.0","-2400.0","not-cervo","DSC00221_est3"
"2193","5400.0","-2400.0","not-cervo","DSC00221_est3"
"2194","5700.0","-2400.0","not-cervo","DSC00221_est3"
"2195","6000.0","-2400.0","not-cervo","DSC00221_est3"
"2196","6300.0","-2400.0","not-cervo","DSC00221_est3"
"2197","6600.0","-2400.0","not-cervo","DSC00221_est3"
"2198","6900.0","-2400.0","not-cervo","DSC00221_est3"
"2199","7200.0","-2400.0","not-cervo","DSC00221_est3"
"2200","0.0","-2700.0","not-cervo","DSC00221_est3"
"2201","300.0","-2700.0","not-cervo","DSC00221_est3"
"2202","600.0","-2700.0","not-cervo","DSC00221_est3"
"2203","900.0","-2700.0","not-cervo","DSC00221_est3"
"2204","1200.0","-2700.0","not-cervo","DSC00221_est3"
"2205","1500.0","-2700.0","not-cervo","DSC00221_est3"
"2206","1800.0","-2700.0","not-cervo","DSC00221_est3"
"2207","2100.0","-2700.0","not-cervo","DSC00221_est3"
"2208","2400.0","-2700.0","not-cervo","DSC00221_est3"
"2209","2700.0","-2700.0","not-cervo","DSC00221_est3"
"2210","3000.0","-2700.0","not-cervo","DSC00221_est3"
"2211","3300.0","-2700.0","not-cervo","DSC00221_est3"
"2212","3600.0","-2700.0","not-cervo","DSC00221_est3"
"2213","3900.0","-2700.0","not-cervo","DSC00221_est3"
"2214","4200.0","-2700.0","not-cervo","DSC00221_est3"
"2215","4500.0","-2700.0","not-cervo","DSC00221_est3"
"2216","4800.0","-2700.0","not-cervo","DSC00221_est3"
"2217","5100.0","-2700.0","not-cervo","DSC00221_est3"
"2218","5400.0","-2700.0","not-cervo","DSC00221_est3"
"2219","5700.0","-2700.0","not-cervo","DSC00221_est3"
"2220","6000.0","-2700.0","not-cervo","DSC00221_est3"
"2221","6300.0","-2700.0","not-cervo","DSC00221_est3"
"2222","6600.0","-2700.0","not-cervo","DSC00221_est3"
"2223","6900.0","-2700.0","not-cervo","DSC00221_est3"
"2224","7200.0","-2700.0","not-cervo","DSC00221_est3"
"2225","0.0","-3000.0","not-cervo","DSC00221_est3"
"2226","300.0","-3000.0","not-cervo","DSC00221_est3"
"2227","600.0","-3000.0","not-cervo","DSC00221_est3"
"2228","900.0","-3000.0","not-cervo","DSC00221_est3"
"2229","1200.0","-3000.0","not-cervo","DSC00221_est3"
"2230","1500.0","-3000.0","not-cervo","DSC00221_est3"
"2231","1800.0","-3000.0","not-cervo","DSC00221_est3"
"2232","2100.0","-3000.0","not-cervo","DSC00221_est3"
"2233","2400.0","-3000.0","not-cervo","DSC00221_est3"
"2234","2700.0","-3000.0","not-cervo","DSC00221_est3"
"2235","3000.0","-3000.0","not-cervo","DSC00221_est3"
"2236","3300.0","-3000.0","not-cervo","DSC00221_est3"
"2237","3600.0","-3000.0","not-cervo","DSC00221_est3"
"2238","3900.0","-3000.0","not-cervo","DSC00221_est3"
"2239","4200.0","-3000.0","not-cervo","DSC00221_est3"
"2240","4500.0","-3000.0","not-cervo","DSC00221_est3"
"2241","4800.0","-3000.0","not-cervo","DSC00221_est3"
"2242","5100.0","-3000.0","not-cervo","DSC00221_est3"
"2243","5400.0","-3000.0","not-cervo","DSC00221_est3"
"2244","5700.0","-3000.0","not-cervo","DSC00221_est3"
"2245","6000.0","-3000.0","not-cervo","DSC00221_est3"
"2246","0.0","-3300.0","not-cervo","DSC00221_est3"
"2247","300.0","-3300.0","not-cervo","DSC00221_est3"
"2248","600.0","-3300.0","not-cervo","DSC00221_est3"
"2249","900.0","-3300.0","not-cervo","DSC00221_est3"
"2250","1200.0","-3300.0","not-cervo","DSC00221_est3"
"2251","1500.0","-3300.0","not-cervo","DSC00221_est3"
"2252","1800.0","-3300.0","not-cervo","DSC00221_est3"
"2253","2100.0","-3300.0","not-cervo","DSC00221_est3"
"2254","2400.0","-3300.0","not-cervo","DSC00221_est3"
"2255","2700.0","-3300.0","not-cervo","DSC00221_est3"
"2256","3000.0","-3300.0","not-cervo","DSC00221_est3"
"2257","3300.0","-3300.0","not-cervo","DSC00221_est3"
"2258","3600.0","-3300.0","not-cervo","DSC00221_est3"
"2259","3900.0","-3300.0","not-cervo","DSC00221_est3"
"2260","4200.0","-3300.0","not-cervo","DSC00221_est3"
"2261","4500.0","-3300.0","not-cervo","DSC00221_est3"
"2262","4800.0","-3300.0","not-cervo","DSC00221_est3"
"2263","5100.0","-3300.0","not-cervo","DSC00221_est3"
"2264","5400.0","-3300.0","not-cervo","DSC00221_est3"
"2265","5700.0","-3300.0","not-cervo","DSC00221_est3"
"2266","0.0","-3600.0","not-cervo","DSC00221_est3"
"2267","300.0","-3600.0","not-cervo","DSC00221_est3"
"2268","600.0","-3600.0","not-cervo","DSC00221_est3"
"2269","900.0","-3600.0","not-cervo","DSC00221_est3"
"2270","1200.0","-3600.0","not-cervo","DSC00221_est3"
"2271","1500.0","-3600.0","not-cervo","DSC00221_est3"
"2272","1800.0","-3600.0","not-cervo","DSC00221_est3"
"2273","2100.0","-3600.0","not-cervo","DSC00221_est3"
"2274","2400.0","-3600.0","not-cervo","DSC00221_est3"
"2275","2700.0","-3600.0","not-cervo","DSC00221_est3"
"2276","3000.0","-3600.0","not-cervo","DSC00221_est3"
"2277","3300.0","-3600.0","not-cervo","DSC00221_est3"
"2278","3600.0","-3600.0","not-cervo","DSC00221_est3"
"2279","3900.0","-3600.0","not-cervo","DSC00221_est3"
"2280","4200.0","-3600.0","not-cervo","DSC00221_est3"
"2281","4500.0","-3600.0","not-cervo","DSC00221_est3"
"2282","4800.0","-3600.0","not-cervo","DSC00221_est3"
"2283","5100.0","-3600.0","not-cervo","DSC00221_est3"
"2284","5400.0","-3600.0","not-cervo","DSC00221_est3"
"2285","5700.0","-3600.0","not-cervo","DSC00221_est3"
"2286","0.0","-3900.0","not-cervo","DSC00221_est3"
"2287","300.0","-3900.0","not-cervo","DSC00221_est3"
"2288","600.0","-3900.0","not-cervo","DSC00221_est3"
"2289","900.0","-3900.0","not-cervo","DSC00221_est3"
"2290","1200.0","-3900.0","not-cervo","DSC00221_est3"
"2291","1500.0","-3900.0","not-cervo","DSC00221_est3"
"2292","1800.0","-3900.0","not-cervo","DSC00221_est3"
"2293","2100.0","-3900.0","not-cervo","DSC00221_est3"
"2294","2400.0","-3900.0","not-cervo","DSC00221_est3"
"2295","2700.0","-3900.0","not-cervo","DSC00221_est3"
"2296","3000.0","-3900.0","not-cervo","DSC00221_est3"
"2297","3300.0","-3900.0","not-cervo","DSC00221_est3"
"2298","3600.0","-3900.0","not-cervo","DSC00221_est3"
"2299","3900.0","-3900.0","not-cervo","DSC00221_est3"
"2300","4200.0","-3900.0","not-cervo","DSC00221_est3"
"2301","4500.0","-3900.0","not-cervo","DSC00221_est3"
"2302","4800.0","-3900.0","not-cervo","DSC00221_est3"
"2303","5100.0","-3900.0","not-cervo","DSC00221_est3"
"2304","5400.0","-3900.0","not-cervo","DSC00221_est3"
"2305","5700.0","-3900.0","not-cervo","DSC00221_est3"
"2306","0.0","-4200.0","not-cervo","DSC00221_est3"
"2307","300.0","-4200.0","not-cervo","DSC00221_est3"
"2308","600.0","-4200.0","not-cervo","DSC00221_est3"
"2309","900.0","-4200.0","not-cervo","DSC00221_est3"
"2310","1200.0","-4200.0","not-cervo","DSC00221_est3"
"2311","1500.0","-4200.0","not-cervo","DSC00221_est3"
"2312","1800.0","-4200.0","not-cervo","DSC00221_est3"
"2313","2100.0","-4200.0","not-cervo","DSC00221_est3"
"2314","2400.0","-4200.0","not-cervo","DSC00221_est3"
"2315","2700.0","-4200.0","not-cervo","DSC00221_est3"
"2316","3000.0","-4200.0","not-cervo","DSC00221_est3"
"2317","3300.0","-4200.0","not-cervo","DSC00221_est3"
"2318","3600.0","-4200.0","not-cervo","DSC00221_est3"
"2319","3900.0","-4200.0","not-cervo","DSC00221_est3"
"2320","4200.0","-4200.0","not-cervo","DSC00221_est3"
"2321","4500.0","-4200.0","not-cervo","DSC00221_est3"
"2322","4800.0","-4200.0","not-cervo","DSC00221_est3"
"2323","5100.0","-4200.0","not-cervo","DSC00221_est3"
"2324","5400.0","-4200.0","not-cervo","DSC00221_est3"
"2325","5700.0","-4200.0","not-cervo","DSC00221_est3"
"2326","0.0","-4500.0","not-cervo","DSC00221_est3"
